Month,Date,Location,Phase of the day ,Target,additional Target info 1 ,additional Target info 2,Images name ,Folder idenifier ,additional info 1 ,additional info 2,additional info 3,additional info 3,additional info 4
August,18,Ottawa,,Iridium 108,,-,light_R Filter_0.30C_1.000secs_00001288.fit,,-,,,,
August,18,Ottawa,,Iridium 108,,-,light_R Filter_0.30C_1.000secs_00001293.fit,,-,,,,
August,18,Ottawa,,Iridium 108,,-,light_R Filter_0.30C_1.000secs_00001318.fit,,-,,,,
August,18,Ottawa,,Iridium 108,,-,light_R Filter_0.40C_1.000secs_00001313.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.00C_1.000secs_00001439.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.00C_1.000secs_00001444.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.10C_1.000secs_00001419.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.10C_1.000secs_00001449.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.10C_1.000secs_00001454.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.10C_1.000secs_00001459.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_-0.10C_2.000secs_00001409.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_-0.20C_1.000secs_00001414.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_-0.20C_2.000secs_00001404.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.30C_1.000secs_00001424.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.30C_1.000secs_00001429.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.30C_1.000secs_00001434.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_-0.30C_2.000secs_00001394.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_-0.30C_2.000secs_00001399.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.50C_1.000secs_00001377.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.50C_1.000secs_00001378.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.50C_1.000secs_00001379.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.50C_1.000secs_00001380.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_B Filter_0.60C_1.000secs_00001381.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.00C_1.000secs_00001440.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.00C_1.000secs_00001445.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_-0.10C_1.000secs_00001415.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.10C_1.000secs_00001420.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.10C_1.000secs_00001450.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.10C_1.000secs_00001455.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.10C_1.000secs_00001460.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_-0.10C_2.000secs_00001405.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_-0.10C_2.000secs_00001410.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.30C_1.000secs_00001425.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.30C_1.000secs_00001430.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.30C_1.000secs_00001435.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_-0.30C_2.000secs_00001400.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_-0.40C_2.000secs_00001395.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.50C_1.000secs_00001384.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.50C_1.000secs_00001385.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.50C_1.000secs_00001386.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.60C_1.000secs_00001382.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_G Filter_0.60C_1.000secs_00001383.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.00C_1.000secs_00001367.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.00C_1.000secs_00001368.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.00C_1.000secs_00001369.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.00C_1.000secs_00001417.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.00C_1.000secs_00001437.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.00C_1.000secs_00001442.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.10C_1.000secs_00001370.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.10C_1.000secs_00001371.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.10C_1.000secs_00001447.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.10C_1.000secs_00001452.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.10C_1.000secs_00001457.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_-0.10C_2.000secs_00001392.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_-0.10C_2.000secs_00001407.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.20C_1.000secs_00001422.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_-0.20C_2.000secs_00001402.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_-0.30C_1.000secs_00001412.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.30C_1.000secs_00001427.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_0.30C_1.000secs_00001432.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_L Filter_-0.40C_2.000secs_00001397.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.00C_1.000secs_00001418.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.00C_1.000secs_00001438.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.00C_1.000secs_00001443.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.10C_1.000secs_00001448.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.10C_1.000secs_00001453.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.10C_1.000secs_00001458.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_-0.10C_2.000secs_00001408.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.20C_1.000secs_00001372.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_-0.20C_2.000secs_00001403.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.30C_1.000secs_00001373.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.30C_1.000secs_00001374.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_-0.30C_1.000secs_00001413.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.30C_1.000secs_00001423.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.30C_1.000secs_00001433.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_-0.30C_2.000secs_00001393.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.40C_1.000secs_00001375.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.40C_1.000secs_00001376.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_0.40C_1.000secs_00001428.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_None_-0.40C_2.000secs_00001398.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.00C_1.000secs_00001416.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.00C_1.000secs_00001441.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.00C_2.000secs_00001411.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.10C_1.000secs_00001421.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.10C_1.000secs_00001446.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.10C_1.000secs_00001451.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.10C_1.000secs_00001456.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.10C_1.000secs_00001461.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_-0.10C_2.000secs_00001406.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_-0.20C_2.000secs_00001401.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.30C_1.000secs_00001426.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.30C_1.000secs_00001431.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.30C_1.000secs_00001436.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.40C_1.000secs_00001389.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.40C_1.000secs_00001390.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.40C_1.000secs_00001391.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.50C_1.000secs_00001387.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_0.50C_1.000secs_00001388.fit,,-,,,,
August,18,Ottawa,,Swisscube,,-,light_R Filter_-0.50C_2.000secs_00001396.fit,,-,,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0000.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0001.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0002.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0003.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0004.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0005.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0006.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0007.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0008.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0009.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0010.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0011.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0012.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0013.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0014.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0015.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0016.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0017.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0018.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0019.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0020.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0021.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0022.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0023.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0024.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0025.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0026.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0027.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0028.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0029.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0030.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0031.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0032.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0033.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0034.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0035.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0036.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0037.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0038.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0039.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0040.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0041.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0042.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0043.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0044.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0045.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0046.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0047.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0048.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0049.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0050.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0051.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0052.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0053.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0054.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0055.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0056.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0057.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0058.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0059.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0060.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0061.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0062.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0063.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0064.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0065.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0066.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0067.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0068.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0069.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0070.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0071.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0072.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0073.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0074.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0075.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0076.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0077.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0078.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0079.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0080.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0081.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0082.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0083.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0084.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0085.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0086.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0087.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0088.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0089.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0090.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0091.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0092.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0093.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0094.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0095.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0096.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0097.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0098.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0099.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0100.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0101.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0102.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0103.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0104.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0105.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0106.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0107.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0108.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0109.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0110.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0111.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0112.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0113.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0114.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0115.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0116.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0117.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0118.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0119.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0120.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0121.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0122.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0123.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
August,22,Timmins,Night,,,,2022-08-22-0707_5-CapObj_0124.PNG,2022-08-22_07_07_31Z,-,Launch,Observations,3am,6am
